id,line_position
96077,1.0
96081,2.0+3.0+4.0
96082,2.5 + 4.5
96087,Pos. 5
96094,Pos 3
96101,1.0
96103,2.0
106240,23.0
106242,21.0
106297,Pos. 9.0
106351,4.0
106352,4.2
106353,5.2
106354,6.2
106355,9.4
106356,10.4
87305,Pos. 1.0
87331,1.4
87341,6.0 - 6.2
87448,1.0
87455,1.0
87456,2.0
96107,Pos. 2.0
96130,1.0
96133,1.0
96134,210
96144,12.2
96154,2.0
96155,3.0
96156,1.0
106357,9.2
106358,10.2
106359,4.4
106360,5.4
106361,6.4
106362,13.0
106363,9.6
106364,10.6
106450,5.1
106451,8.1
106529,1.0
106531,1.0
87484,10.1/10.2
87555,Pos. 3.0
87575,Pos. 1.0 + 1.5
87577,1.0
87578,2.0
87584,2.0
87585,4.0
96157,0.5
96160,8.0
96162,1.0
96163,1.0
96164,5.0
106621,4.0 / 6.0
106698,Pos. 1-2-3
106779,1.0
106855,2
87597,1.0
96231,Pos. 3.0
96249,6.0
96317,B
106895,1.0
106908,1.0
106911,1.0
106918,3.0
106919,3.1
106920,3.2
106921,3.3
106922,3.1
106923,3.2
106924,3.3
96491,2
96501,4.0
96506,4.0 / 6.0
96605,1.0
96606,9
87724,5.0
87725,2.0
87771,7.0
87775,8.0 + 8.1
87777,9.0
106983,5.0
106984,5.1
106985,14.0
106986,14.1
106987,20.0
106990,1.0/2.0
106994,2.0
106995,2.2
106996,2.3
106997,2.4
106998,1.0
106999,3.0
107000,3.2
107001,3.4
107046,8.2
96708,2
96720,Pos. 1.1
107133,1
107150,4.0
107152,2.0 /3.0
107162,Pos. 7.0
107184,Pos 8.0
87779,7.0
87781,6.5
87783,8.0 + 8.1
87842,10.0
96753,Pos.1.1
96792,1.1
96843,1.0
96844,5.0
87884,2.1
87895,5.0
87896,8.1
87929,2.0
87930,3.0
87931,4.0
87932,5.0
107210,Pos. 1.0
96873,Pos. 1.0
96875,10_12
96891,Pos. 1.0 + 1.5
96894,Pos. 1.0 + 1.5
96897,Pos. 1.0 + 1.5
107289,1.1
107316,5.0
107326,1
107336,9.1
150087,1.0
150088,2.0
150624,4.2
87956,1.4 / 2.4
87958,1.0
88001,Pos. 40.0
88034,1.0
88047,1.0
96917,1
96918,3
96919,4
96920,6.0
96930,2.0
96993,1.0
97062,1.0
97064,204.1
88048,1.5
88049,1.8
107463,3.0
107464,2.0
107465,3.0
107466,4.0 / 6.0
107468,1.0
107469,10.1
107470,11.1
97068,1.0 & 2.0
97069,Pos. 3.0 + 4.0
97070,Pos. 5.0
97075,1.0
88187,1.0
107527,1
107638,7.0
97120,10
97121,20
97122,20
97125,1.0
97126,2.0
97127,3.0
97128,5.0
97129,6.0
97130,7.0
97131,8.0
97203,H
97206,1.0
97207,2.0 + 3.0
97208,4.0
97233,6.0
107653,1
107655,4.2
107665,2.0
107666,1.0+2.0
107675,1.0
107677,1.0
88223,Pos. 1
88235,2.1
88246,3.0
88258,4.0
88260,1.0
107727,3
107833,3.3
97394,1.0
97404,1.0
97406,Pos. 2.0
88262,3.0
88264,5.0
88268,2.0
88269,3.0
88277,2
88278,3
88285,1.0
88331,1.0
97455,1.2
97457,3.0
97459,4.0
97520,1.0
97540,1.0
107899,2.0
107901,1.0
107906,1.0
146205,7.0
107919,1.0
107925,1.0
107941,2.0
107954,190
107979,5.0 / rep.
88412,Pos.2
88415,Pos. 1
88547,Pos. 9.0
88548,1.0
88551,Pos. 3.0 + 5.0
97586,Pos.3
97601,35.5
97625,1.0 / 2.0
97626,3.0 / 4.0
97627,5.0 / 7.0
88561,3.0
88641,1.0
108155,GW
108156,GW
108192,10
108193,11
108194,20
108195,30
108196,31
97750,2.0
97751,3.0
97752,7.0
97753,8.0
88666,6.1
88667,8.0
88668,9.0
88669,10.0
88670,1.0
88672,7.0
88695,30.0 - 30.22
108346,20.0
108403,2.0
108404,2.0
108419,Pos.1.1
108420,Pos. 1.0
97754,9.0
97755,10.0
97756,2.0
97758,1.0
97759,1.0
97760,5.0
97761,7.0
97764,1.0
97765,4.0
97768,5.0
97770,3.0
97771,3.0
97774,5.0
97775,5.0
108422,110a/b
108444,1.0
108599,2.0
88776,3
88870,5
88873,2
88874,7.1
88888,3+6
88890,1
88891,1.0
88892,1.5
88910,6.1
88920,3.0
97828,20
97872,1.0
97873,2.0
97874,3.0
108673,18
108674,18
108675,19
88921,11+12
88923,Pos. 11.0
88925,Pos. 10.0
88936,3.0
88937,7.0
97882,1.2
97883,2.2
97888,1.1
88998,Pos. 1.0 + 1.5
89010,Pos. 1.0 + 1.5
89020,1.3
108858,6.0
108901,1.0
89075,5.1
89082,210.0
89086,2.0
89087,1.0+2.0
89096,Pos. 5.0
89098,Pos. 6.0
109103,10
109104,11
109105,20
109106,30
109107,31
109110,1.2/2.2
109111,31
109112,31
109116,30
89141,1.0
89142,2.0+3.0+4.0+5.0
109178,4.01
89173,4.0
89174,5.0
89196,7.0
89209,2.0
89238,1.1
89243,340
98229,2.0
98239,1.0
98240,1
89262,Pos. 2
89316,3
89318,1.0
98393,1.0
98394,4.0
98395,5.0
98396,6.0
98406,1.0
98407,1.0
98408,1.0
98428,310
98429,5
98431,Pos. 1.0
98456,1.0
89399,2.1
89404,2.0
89405,1.0
89406,2.0
98458,2.0
98501,4.0
89570,9.0
98549,22.0
98550,1
98556,1.0
98557,4.0
98564,1.0
98566,1.0
89605,Pos. 6.0
89607,2.0+3.0+4.0+5.0
89608,2.5 + 3.5
98599,4.0
98600,3.0
98601,5.0
98602,6.0
98603,4.1
98604,3.1
98777,2.0 + 3.0
89633,Pos. 1.0 + 1.5
89636,3.1
89716,5.0
98924,1.0
89781,1.0 / 2.0
89795,2
89796,3
99012,30
89843,2.0
89849,1.0
99028,30-30.1
89913,180
89996,1.0
89997,2.0
89998,3
89999,1.0
90000,2.0
90001,3.0
90002,5.0
99153,1.0
99154,2.0+3.0+5.0
99155,7.0
99250,1.0 / 2.0
99263,20.0
99309,5.3
99388,1.0
99389,2.0+3.0
99416,1.0
99417,3.0
99420,5.0
99421,1.0
99422,4.0 / 6.0
99428,5.0 Leuchttransparent NEU
99429,4.2
99431,1.0
99432,2.0
99433,2.0
99434,3.0
99435,2.0
99440,8.0 / 9.0
99461,4.0
99462,2.0/12.0/14.0
99463,10.0
99464,8.0
99465,14.0
99467,5.0
99468,4.0
99469,10.0
99470,1.0
99471,7.0
99472,11.0
99476,7.0
99538,3.0
99542,8.0
99544,2.0
99546,5.0
99548,1.0
99550,3.0
99552,2.0
99554,2.0
99556,1.0
99665,30
99666,10
99667,15
99668,16
99677,2.5 + 4.5
99678,6.0
99855,1.0 + 2.0
99923,1.0
99924,1.0
99925,1.0
99926,4.0
99927,2.0
99928,4.0
99929,3.0
99930,4.0
99942,1.0
146204,20
145223,1.0
145224,20.0
146238,20.8
150095,1.0
114720,1
114721,2
114722,3
114725,1
114726,1
114727,2
114728,3
114729,4
114730,5
114731,6
114732,7
114733,8
114734,9
114735,10
114736,11
114737,12
114738,13
114739,14
114740,15
114741,16
114742,17
114743,18
114744,19
114745,20
114749,1
114750,2
114751,3
114752,4
114753,5
114754,1
114755,2
114756,3
114757,4
114758,5
114760,1
114761,2
114762,3
114763,1
114764,2
114767,1
114768,2
114776,1
114777,2
114778,3
114779,4
114780,5
114781,6
114782,7
114783,8
114784,9
114785,10
114786,1
114787,2
114788,3
114789,4
114791,1
114792,2
114793,1
114794,1
114795,2
114796,3
114797,4
114798,5
114799,6
114800,1
114801,2
114802,3
114803,4
114804,5
114805,6
114806,7
114809,1
114810,2
114811,3
114812,1
114813,2
114814,3
114815,4
114816,5
114817,6
114818,7
114819,8
114820,9
114827,1
114829,1
114830,6
114831,7
114832,8
114841,1
114842,2
114843,1
114844,2
114845,3
114846,4
114847,5
114848,6
114849,7
114850,8
114854,1
114855,2
114856,3
114857,4
114858,5
114859,6
114860,7
114861,8
114862,9
114863,10
114868,1
114869,2
114870,3
114871,4
114872,5
114873,6
114874,7
114875,8
114876,9
114877,10
114878,11
114879,12
114880,13
114881,14
114882,15
114883,16
114885,1
114886,1
114912,1
114913,2
114914,3
114915,4
114916,1
114918,1
114919,2
114920,3
114921,4
114922,5
114923,6
114924,7
114925,8
114926,9
114927,10
114928,11
114929,12
114937,13
114938,14
114939,15
114940,16
114941,17
114942,18
114943,19
114944,20
114945,21
114946,22
114947,23
114948,24
114949,25
114950,26
114951,27
114952,28
114953,29
114954,30
114955,31
114957,1
114958,2
114959,3
114960,4
114961,5
114962,10
114963,13
114971,1
114972,2
114973,3
114974,4
114975,5
114976,6
114977,7
114978,8
114979,9
114980,10
114981,11
114982,12
115000,1
115001,2
115002,3
115003,4
115052,1
115053,2
115054,3
115055,4
115056,4a
115057,4b
115058,5
115061,1
115062,2
115063,3
115064,4
115065,4a
115066,4b
115067,5
115070,1
115071,1
115072,2
115073,1
115074,2
115075,3
115076,4
115077,5
115078,5a
115123,1
115125,1
115126,2
115128,1
115129,2
115130,3
115131,4
115132,5
115133,6
115134,7
115135,8
115138,1
115139,2
115140,1
115141,1
115142,2
115143,3
115144,4
115145,5
115146,6
115147,7
115148,8
115150,1
115151,2
115152,3
115153,4
115154,1
115155,1
115156,1
115157,1
115158,1
115159,2
115160,3
115161,4
115162,5
115164,1
115165,2
115166,4
115167,5
115168,6
115169,7
115170,8
115171,1
115172,1
115173,2
115174,3
115175,4
115176,5
115177,6
115178,1
115179,2
115180,3
115181,4
115182,5
115183,6
115184,6.1
115185,6.2
115208,1
115209,2
115210,3
115211,4
115212,5
115213,6
115214,7
115215,1
115216,2
115217,3
115218,4
115219,5
115220,6
115221,1
115222,2
115223,4
115224,1
115225,1
115226,2
115227,1
115228,2
115242,1
115243,2
115244,2a
115245,3
115246,3a
115248,1
115250,7
115251,8
115256,1
115257,2
115258,3
115259,4
115260,5
115261,5a
115262,6
115263,6a
115267,1
115268,2
115269,3
115270,4
115271,5
115272,6
115273,7
115274,8
115291,1
115306,1
115307,2
115308,3
115323,1
115324,1
115325,2
115327,1
115328,2
115329,3
115330,4
115331,1
115332,2
115333,3
115334,4
115335,5
115344,1
115345,2
115346,3
115347,4
115348,5
115357,1
115358,2
115364,1
115365,2
115366,3
115367,4
115368,5
115369,6
115370,7
115371,8
115372,9
115373,10
115374,11
115375,12
115376,13
115377,14
115378,15
115383,11
115384,12
115385,13
115386,14
115387,15
115390,1
115391,2
115392,3
115393,4
115394,5
115395,6
115396,7
115397,8
115398,9
115399,10
115407,16
115408,17
115409,18
115410,19
115411,20
115412,21
115413,22
115414,23
115415,24
115464,1
115465,2
115466,3
115467,4
115468,4a
115469,5
115470,5a
115471,6
115472,6a
115474,1
115475,2
115476,8
115477,9
115513,20
115514,21
115515,22
115516,23
115517,24
115518,25
115519,26
115520,27
115521,28
115522,29
115523,30
115524,31
115525,32
115526,33
115529,34
115530,35
115531,36
115532,37
115533,38
115534,39
115535,40
115536,41
115537,42
115538,43
115539,44
115540,45
115541,46
115542,47
115543,48
115544,49
115545,50
115546,51
115547,52
115548,53
115549,54
115550,55
115551,56
115552,57
115553,58
115554,59
115555,60
115565,1
115566,2
115579,1
115580,1
115581,2
115584,1
115585,2
115586,3
115587,4
115588,5
115589,6
115590,7
115591,8
115592,9
115593,10
115594,11
115597,1
115598,2
115599,3
115600,1
115601,2
115602,3
115603,4
115604,5
115605,6
115606,1
115607,2
115608,1
115609,1
115610,2
115611,3
115612,4
115613,5
115614,6
115615,1
115616,2
115617,3
115618,4
115619,5
115620,6
115621,7
115622,8
115623,9
115624,10
115625,11
115626,12
115627,13
115628,14
115629,15
115630,16
115631,17
115632,18
115633,19
115634,20
115635,21
115637,1
115638,2
115639,3
115640,4
115641,5
115642,6
115643,7
115644,8
115645,9
115646,10
115647,11
115648,12
115649,13
115651,1
115652,2
115653,3
115654,4
115655,1
115656,2
115657,3
115658,4
115707,1
115708,2
115710,1
115712,1
115713,2
115714,3
115715,4
115716,5
115717,6
115718,7
115719,8
115720,9
115721,10
115722,11
115723,12
115724,13
115725,14
115726,15
115727,16
115728,17
115729,18
115730,19
115731,20
115732,21
115733,22
115734,23
115735,24
115736,25
115737,26
115738,27
115739,28
115740,29
115741,30
115742,31
115746,1
115747,2
115748,3
115749,4
115750,5
115751,6
115752,7
115753,8
115754,9
115755,10
115756,11
115757,12
115758,13
115759,14
115760,15
115761,16
115762,17
115763,18
115764,19
115765,20
115766,21
115767,22
115768,23
115769,24
115770,25
115771,26
115772,27
115773,28
115774,29
115775,30
115779,1
115780,1a
115781,2
115782,3
115783,3a
115786,1
115787,2
115788,3
115789,4
115790,5
115791,6
115792,7
115793,8
115794,1
115795,2
115796,3
115797,4
115798,5
115799,6
115800,7
115801,7a
115802,8
115803,8a
115804,9
115805,10
115817,1
115818,3
115819,6
115820,9
115821,11
115822,14
115823,16
115824,17
115825,2
115826,4
115827,5
115828,7
115829,8
115830,10
115831,12
115832,13
115833,15
115840,1
115841,2
115842,3
115846,1
115847,2
115848,1
115849,2
115850,3
115851,4
115852,5
115853,6
115854,1
115855,2
115856,3
115857,4
115858,5
115859,6
115860,1
115861,2
115862,3
115863,4
115864,1
115865,2
115866,3
115867,4
115868,5
115869,6
115870,7
115871,8
115872,9
115873,10
115874,11
115875,12
115877,1
115891,1
115892,2
115893,3
115894,4
115895,5
115896,6
115897,7
115898,8
115899,9
115900,10
115901,11
115902,12
115906,1
115907,1
115908,2
115909,1
115910,2
115911,3
115912,4
115913,5
115914,6
115931,1
115932,2
115933,5
115934,6
115935,7
115955,1
115956,2
115957,3
115958,4
115959,5
115960,4
115961,15
115962,16
115963,17
115964,18
115976,1
115977,2
115978,3
115979,4
115980,5
115981,6
115982,7
115983,8
115984,9
115985,10
115986,11
115987,12
115988,13
115995,1
115996,2
115997,3
115998,4
116001,1
116002,2
116003,3
116004,4
116005,5
116006,6
116007,7
116008,8
116009,1
116010,2
116011,3
116012,4
116013,5
116014,6
116015,7
116016,8
116017,9
116018,1
116019,1a
116021,1
116022,1
116023,2
116024,3
116025,4
116116,1
116122,1
116123,2
116124,3
116125,1
116126,2
116127,3
116128,1
116129,2
116130,3
116142,1
116143,2
116144,3
116145,4
116146,1
116147,2
116148,3
116149,4
116150,5
116151,6
116154,1
116155,2
116156,3
116157,4
116158,5
116159,6
116160,7
116161,8
116165,1
116166,2
116167,3
116168,4
116169,5
116170,6
116171,7
116172,8
116173,9
116174,10
116175,11
116176,12
116177,13
116178,14
116179,15
116180,16
116181,17
116183,1
116184,2
116185,3
116186,4
116187,5
116188,6
116191,1
116192,2
116193,3
116194,4
116195,5
116196,6
116197,7
116198,8
116199,9
116200,10
116201,11
116202,12
116203,13
116204,14
116205,15
116206,16
116207,17
116208,18
116209,19
116210,20
116211,1
116212,2
116213,3
116214,4
116215,5
116216,6
116217,7
116218,8
116219,9
116220,10
116221,11
116222,12
116223,13
116224,14
116225,15
116226,16
116227,17
116228,18
116229,19
116230,20
116242,1
116243,1
116244,1
116245,2
116246,3
116247,4
116249,1
116250,1
116281,1
116282,1
116283,2
116284,3
116285,4
116286,5
116287,1
116288,1
116289,2
116290,3
116291,1
116292,2
116293,3
116294,4
116295,5
116296,6
116297,7
116298,8
116301,2
116302,3
116304,1
116305,2
116306,3
116307,4
116308,5
116309,6
116310,7
116311,8
116312,9
116313,10
116314,11
116315,12
116316,13
116324,1
116325,2
116326,3
116327,4
116328,5
116329,6
116330,7
116331,8
116332,9
116333,10
116334,11
116335,12
116353,1
116354,2
116355,3
116376,1
116377,2
116378,3
116379,4
116380,5
116384,1
116385,2
116386,3
116387,4
116388,5
116389,6
116390,7
116391,8
116392,14
116393,14a
116394,15
116395,15a
116432,1
116434,1
116435,2
116436,3
116437,4
116438,5
116439,6
116440,7
116441,8
116442,9
116443,10
116444,11
116445,12
116446,13
116450,1
116451,2
116452,3
116454,1
116455,2
116456,5
116457,6
116458,7
116459,9
116460,10
116461,11
116462,11a
116463,12
116464,12a
116612,1
116613,2
116614,3
116615,4
116616,5
116631,1
116632,2
116633,3
116634,4
116635,5
116636,1
116637,1
116638,2
116639,3
116640,4
116641,1
116642,2
116643,3
116645,1
116646,1
116647,2
116648,3
116649,4
116650,5
116651,6
116652,7
116653,8
116654,1
116655,2
116656,3
116657,4
116658,5
116659,6
116660,7
116679,1
116680,2
116681,3
116682,4
116683,5
116684,6
116685,7
116689,1
116690,2
116691,3
116692,4
116695,1
116696,2
116697,3
116698,1
116699,2
116700,3
116701,4
116703,26
116704,21
116705,21a
116708,1
116709,2
116710,3
116711,4
116712,5
116713,6
116714,7
116715,8
116716,9
116718,1
116719,2
116720,3
116724,1
116725,2
116726,3
116736,1
116737,2
116738,3
116739,4
116741,1
116742,2
116743,3
116744,4
116745,5
116746,6
116747,7
116748,8
116749,9
116750,10
116751,11
116752,12
116753,13
116754,14
116755,15
116756,16
116757,17
116758,18
116759,19
116760,20
116761,21
116762,22
116763,23
116764,24
116770,25
116771,26
116772,27
116773,28
116774,29
116775,30
116776,31
116777,32
116778,33
116779,34
116780,35
116781,36
116782,37
116783,38
116784,39
116785,40
116786,41
116787,42
116788,43
116789,44
116790,45
116791,46
116792,47
116795,1
116796,2
116797,3
116798,4
116799,5
116800,6
116801,7
116802,8
116803,2
116804,3
116805,4
116806,5
116807,6
116808,7
116809,8
116810,9
116811,10
116812,11
116813,12
116814,13
116815,14
116816,15
116817,16
116823,1
116824,2
116825,3
116826,4
116827,5
116828,6
116829,7
116830,8
116831,9
116832,10
116833,11
116834,12
116835,13
116836,14
116837,15
116838,16
116839,17
116840,18
116841,19
116842,20
116843,21
116846,1
116847,2
116848,3
116849,4
116850,5
116862,1
116863,2
116864,3
116865,4
116866,1
116867,2
116868,1
116869,2
116870,3
116871,1
116872,2
116873,3
116874,4
116875,5
116876,1
116878,1
116879,2
116880,3
116881,4
116884,1
116885,2
116886,3
116887,4
116888,5
116889,6
116890,7
116891,8
116892,22
116893,23
116894,24
116895,25
116896,26
116897,27
116898,28
116899,29
116900,30
116901,31
116902,32
116903,33
116904,34
116905,35
116906,36
116907,37
116908,38
116909,39
116911,1
116912,2
116913,3
116914,4
116915,5
116916,6
116917,1
116918,2
116919,3
116920,4
116921,5
116922,6
116923,7
116924,8
116925,9
116926,10
116934,1
116935,1
116936,2
116937,3
116938,4
116939,5
116940,6
116941,7
116942,8
116950,1
116951,1
116952,2
116953,3
116954,4
116955,5
116956,6
116957,7
116958,8
116959,9
116960,10
116961,11
116962,13
116963,14
116964,15
116965,16
116985,1
116986,2
116987,2a
116989,1
116990,2
116991,3
116992,4
116993,5
116994,6
116995,7
116996,8
116997,9
116998,10
116999,11
117000,12
117001,13
117008,1
117009,2
117010,3
117011,4
117012,5
117013,6
117014,7
117015,1
117016,2
117017,3
117018,3a
117019,3b
117020,3c
117021,4
117022,5
117023,5a
117024,5b
117025,5c
117026,5d
117027,6
117028,6a
117029,6b
117030,6c
117031,6d
117032,7
117033,7a
117034,8
117035,8a
117036,9
117037,10
117038,11
117039,12
117040,13
117041,14
117042,15
117043,16
117044,17
117047,1
117048,2
117049,3
117050,4
117051,5
117052,6
117058,1
117059,1
117060,2
117061,3
117062,4
117063,5
117064,6
117065,7
117066,8
117067,9
117068,1
117069,2
117070,3
117071,4
117072,5
117073,32
117074,6
117075,7
117076,8
117077,9
117078,10
117079,11
117080,12
117081,13
117082,14
117083,15
117084,16
117085,17
117086,18
117087,19
117088,20
117089,21
117090,22
117091,23
117092,24
117093,25
117094,26
117095,27
117096,28
117097,29
117098,30
117099,31
117100,32
117101,33
117102,34
117103,35
117104,36
117112,1
117113,2
117116,23
117118,1
117119,2
117120,3
117121,4
117122,5
117123,6
117124,7
117125,8
117126,9
117129,1
117130,2
117131,3
117132,4
117133,5
117134,6
117135,7
117136,8
117137,9
117138,10
117139,11
117140,12
117141,13
117142,14
117143,15
117144,16
117145,17
117146,18
117147,19
117148,20
117149,21
117150,22
117151,23
117152,24
117153,25
117154,26
117155,27
117157,1
117158,29
117159,30
117160,31
117164,1
117166,1
117167,2
117168,3
117169,4
117170,5
117171,6
117172,8
117173,9
117174,10
117175,11
117176,12
117177,13
117178,14
117179,15
117180,16
117181,17
117184,1
117185,2
117186,3
117187,4
117188,5
117189,6
117190,7
117191,8
117192,9
117193,10
117194,11
117195,12
117196,13
117197,14
117198,15
117199,16
117207,1
117208,2
117209,3
117210,4
117211,5
117212,6
117213,7
117214,8
117215,9
117216,10
117217,11
117218,12
117219,13
117220,14
117221,15
117222,16
117223,17
117224,18
117225,19
117226,20
117227,21
117228,22
117229,23
117230,24
117231,25
117232,26
117233,27
117234,28
117235,29
117236,30
117237,31
117238,33
117255,10
117258,1
117259,2
117260,3
117261,3a
117262,4
117263,4a
117266,4
117267,5
117271,1
117272,2
117273,3
117274,4
117276,1
117277,2
117281,1
117282,2
117283,3
117284,4
117289,1
117290,1
117291,2
117292,3
117293,1
117294,2
117295,3
117296,4
117297,5
117299,1
117303,1
117304,2
117305,3
117306,4
117307,5
117308,6
117311,1
117312,2
117313,3
117314,4
117315,5
117316,1
117317,2
117318,3
117319,4
117320,5
117321,6
117322,7
117323,8
117324,9
117325,10
117326,11
117327,12
117328,13
117329,14
117330,15
117331,16
117332,17
117333,18
117344,1
117345,5
117346,6
117347,6a
117350,5
117351,6
117352,7
117353,8
117354,9
117355,10
117356,11
117358,1
117359,2
117360,3
117361,4
117362,6
117363,7
117364,8
117365,9
117366,10
117367,11
117368,12
117369,13
117370,14
117386,1
117387,2
117388,3
117389,4
117390,5
117391,6
117392,7
117393,8
117394,9
117395,1
117396,2
117397,3
117399,1
117400,2
117401,3
117402,1
117403,2
117407,1
117408,2
117409,3
117410,4
117411,5
117412,6
117413,7
117414,8
117415,9
117416,10
117417,11
117418,12
117419,13
117420,14
117421,15
117422,16
117423,17
117424,18
117425,19
117426,20
117427,21
117428,22
117429,23
117430,24
117431,25
117432,26
117433,27
117434,28
117435,29
117436,30
117437,31
117438,32
117439,33
117440,34
117441,35
117442,36
117443,37
117444,38
117479,1
117480,2
117481,3
117482,1
117483,2
117484,3
117485,4
117486,5
117487,6
117488,7
117489,8
117490,9
117491,10
117492,11
117493,12
117494,13
117495,13a
117496,14
117497,14a
117498,15
117499,16
117500,17
117501,18
117502,18a
117503,19
117504,19a
117511,1
117512,2
117513,3
117514,4
117515,5
117521,1
117522,2
117523,3
117524,4
117525,5
117526,6
117527,7
117528,8
117529,1
117530,2
117531,3
117532,4
117533,5
117534,6
117543,1
117544,1
117545,2
117546,3
117547,4
117549,1
117550,1
117551,2
117553,1
117555,1
117556,2
117557,3
117558,4
117559,5
117560,6
117561,7
117562,8
117563,9
117564,10
117565,11
117566,12
117567,13
117568,14
117569,15
117570,16
117571,17
117572,18
117573,19
117574,20
117575,21
117576,22
117577,23
117578,24
117579,25
117580,26
117581,27
117582,28
117583,29
117584,30
117585,31
117586,32
117587,33
117588,34
117589,35
117590,36
117661,1
117662,2
117663,1
117664,2
117665,3
117666,4
117667,1
117668,2
117669,3
117670,4
117671,5
117672,6
117673,7
117674,8
117675,9
117676,10
117677,11
117678,1
117679,2
117680,1
117681,2
117682,3
117683,4
117684,5
117685,6
117686,7
117687,8
117688,9
117689,10
117690,11
117691,12
117692,13
117693,14
117694,15
117707,1
117708,2
117709,3
117710,4
117711,5
117712,6
117713,7
117714,8
117715,9
117716,10
117717,11
117718,12
117719,13
117720,14
117721,15
117722,16
117723,17
117724,18
117725,19
117726,20
117727,1
117728,2
117760,1
117761,2
117762,3
117763,4
117764,5
117765,6
117766,7
117767,8
117768,9
117769,10
117770,11
117771,12
117772,13
117773,14
117774,15
117775,16
117776,17
117777,18
117778,19
117779,20
117780,21
117781,22
117782,23
117783,24
117784,25
117785,26
117786,27
117787,28
117788,29
117789,30
117790,31
117791,33
117792,34
117793,35
117794,36
117795,37
117796,38
117797,39
117798,40
117799,41
117800,42
117801,43
117802,44
117803,45
117804,46
117805,47
117806,48
117807,49
117808,50
117809,51
117810,52
117811,53
117812,54
117813,55
117814,56
117815,57
117816,58
117817,59
117818,60
117822,1
117823,2
117824,3
117825,20
117826,21
117827,22
117828,23
117829,24
117830,25
117831,26
117832,27
117833,28
117834,29
117835,30
117836,31
117837,32
117838,33
117839,34
117840,35
117841,36
117842,37
117843,38
117844,39
117845,40
117846,41
117847,42
117848,43
117849,44
117850,45
117851,46
117852,47
117853,48
117857,1
117858,2
117859,3
117860,4
117861,5
117862,6
117863,7
117864,8
117865,9
117866,10
117867,11
117868,12
117869,13
117873,1
117874,2
117875,3
117876,4
117877,5
117878,6
117879,7
117880,8
117881,9
117882,10
117883,11
117884,12
117885,13
117886,14
117887,15
117888,16
117915,1
117916,2
117917,3
117918,4
117919,5
117923,1
117924,2
117925,3
117926,4
117927,5
117928,6
117929,7
117930,8
117931,9
117932,10
117933,11
117934,12
117935,13
117936,14
117937,15
117938,16
117939,17
117943,1
117944,1
117945,2
117947,1
117959,1
117960,2
117961,3
117962,4
117963,5
117964,6
117965,7
117966,8
117967,9
117968,9a
117969,10
117970,11
117971,12
117972,13
117973,14
117974,15
117975,16
117976,17
117977,18
117978,19
117979,20
118016,Pos. 10
118017,Pos. 20
118018,Pos. 70
118019,Pos. 80
118020,Pos. 90
118021,center-signaletik
118022,center-signaletik
118023,center-signaletik
118024,center-signaletik
118025,center-signaletik
118026,center-signaletik
118069,1
118070,2
118072,1
118073,2
118074,3
118075,4
118076,5
118084,1
118085,2
118086,3
118087,4
118088,5
118089,6
118090,7
118091,8
118092,9
118093,10
118094,11
118095,12
118096,13
118097,14
118098,15
118099,16
118100,17
118101,18
118102,19
118103,20
118105,1
118106,2
118107,3
118108,4
118109,5
118110,1
118111,2
118112,3
118113,4
118114,5
118115,6
118116,7
118117,8
118118,9
118119,10
118121,1
118122,2
118123,3
118124,4
118125,5
118126,6
118127,7
118128,8
118129,9
118130,10
118131,11
118132,12
118133,13
118134,14
118135,15
118136,16
118137,17
118142,1
118143,2
118146,4
118147,16
118148,17
118149,18
118150,18a
118151,19
118152,19a
118155,1
118156,2
118157,3
118158,4
118159,5
118160,6
118161,7
118162,8
118163,8a
118164,9
118165,10
118167,1
118168,2
118169,3
118170,4
118171,5
118172,6
118173,7
118174,1
118175,2
118176,3
118177,4
118178,5
118179,6
118180,7
118181,8
118182,9
118183,10
118184,11
118185,12
118186,13
118187,14
118188,15
118189,16
118191,1
118192,2
118193,3
118194,1
118195,2
118196,3
118197,4
118198,5
118199,6
118200,1
118201,2
118214,3
118218,1
118219,2
118220,3
118221,4
118224,40
118225,41
118226,42
118227,43
118228,44
118229,45
118230,46
118231,47
118232,48
118233,49
118234,50
118235,51
118236,52
118237,53
118238,54
118239,55
118241,77
118242,78
118243,79
118244,80
118245,81
118246,82
118247,83
118248,84
118249,85
118265,86
118266,87
118267,88
118268,89
118269,90
118270,91
118271,92
118272,93
118273,94
118274,95
118275,96
118276,97
118277,98
118278,99
118279,100
118280,101
118281,102
118282,103
118283,104
118284,105
118285,106
118286,107
118287,108
118289,1
118290,1
118291,2
118292,3
118293,4
118295,1
118296,2
118297,3
118298,4
118299,5
118300,6
118306,1
118307,2
118308,3
118309,4
118310,5
118311,6
118312,7
118313,8
118314,9
118315,10
118316,11
118317,12
118320,1
118321,2
118323,1
118324,2
118325,1
118326,2
118327,1
118328,2
118329,3
118330,1
118331,2
118332,3
118333,4
118334,5
118338,1
118339,2
118340,1
118341,2
118342,3
118344,56
118345,57
118346,58
118347,59
118348,60
118349,61
118350,62
118351,63
118352,64
118353,65
118354,66
118355,67
118356,68
118357,69
118358,70
118359,71
118360,72
118361,73
118362,74
118363,75
118364,76
118366,1
118367,2
118368,3
118370,1
118371,2
118372,3
118437,1
118438,3
118439,4
118440,5
118441,6
118442,7
118443,8
118444,9
118445,10
118446,11
118447,12
118448,13
